XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,IsotopeAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount
2.9,500.16305982,500.16305982,156.0,718.0,0.0,4.0,7.0,7.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,369.15896025,369.15896025,92.9,521.0,0.0,3.0,4.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.4,447.07769388,447.07769388,121.0,633.0,0.0,3.0,9.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,354.956976,354.956976,69.6,498.0,0.0,3.0,3.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,467.26851069,467.26851069,69.2,674.0,0.0,1.0,5.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,454.19288035,454.19288035,97.5,644.0,0.0,2.0,9.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.6,378.17435614,378.17435614,51.2,481.0,0.0,1.0,4.0,7.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.6,367.05615240,367.05615240,150.0,490.0,0.0,2.0,7.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6,284.09094026,284.09094026,83.9,559.0,0.0,1.0,6.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1,297.12257474,297.12257474,114.0,421.0,0.0,2.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.6,439.15076138,439.15076138,70.2,690.0,0.0,3.0,5.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,313.121512110,313.121512110,71.8,448.0,0.0,2.0,2.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,306.08268425,306.08268425,66.2,470.0,0.0,1.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9,425.22156050,425.22156050,83.6,705.0,0.0,2.0,4.0,7.0,32.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,418.12119501,418.12119501,150.0,614.0,0.0,4.0,6.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,514.22162007,514.22162007,123.0,830.0,0.0,3.0,6.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7,458.13250859,458.13250859,126.0,679.0,0.0,3.0,6.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6,346.10996162,346.10996162,105.0,510.0,0.0,2.0,6.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,326.01671,326.01671,46.5,366.0,0.0,1.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,275.105862047,275.105862047,54.7,345.0,0.0,1.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6,213.090211983,213.090211983,57.8,275.0,0.0,2.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,241.085126602,241.085126602,67.0,369.0,0.0,2.0,3.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
4.5,442.20049070,442.20049070,79.6,653.0,0.0,2.0,6.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.2,319.1087545,319.1087545,47.4,434.0,0.0,0.0,4.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,316.09939694,316.09939694,109.0,470.0,0.0,3.0,5.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,350.18550935,350.18550935,86.8,463.0,0.0,2.0,5.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9,334.14297583,334.14297583,77.0,420.0,0.0,1.0,5.0,5.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.1,385.17902698,385.17902698,70.2,599.0,0.0,3.0,2.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9,408.15101554,408.15101554,88.2,610.0,0.0,2.0,8.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,492.16339175,492.16339175,115.0,764.0,0.0,3.0,8.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.4,464.23360235,464.23360235,97.5,633.0,0.0,2.0,8.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3,314.0934388,314.0934388,52.8,338.0,0.0,0.0,4.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,238.08546096,238.08546096,84.7,316.0,0.0,2.0,3.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,371.1149025,371.1149025,99.9,533.0,0.0,2.0,5.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
1.9,258.10044231,258.10044231,71.2,385.0,0.0,2.0,3.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5,373.10962727,373.10962727,110.0,592.0,0.0,2.0,5.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,357.08374445,357.08374445,90.7,560.0,0.0,2.0,7.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9,288.0124118,288.0124118,73.1,394.0,0.0,2.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,404.22122615,404.22122615,89.3,511.0,0.0,3.0,5.0,9.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.4,243.100776666,243.100776666,75.8,445.0,0.0,1.0,4.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9,222.0196052,222.0196052,58.2,332.0,0.0,2.0,3.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.3,478.08102731,478.08102731,111.0,687.0,0.0,1.0,10.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,324.13347377,324.13347377,92.1,452.0,0.0,0.0,6.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.2,386.12013238,386.12013238,96.0,557.0,0.0,2.0,4.0,5.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
3.0,420.1135228,420.1135228,121.0,632.0,0.0,3.0,7.0,5.0,28.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
3.6,481.05719,481.05719,114.0,600.0,0.0,2.0,5.0,7.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5.5,431.07154587,431.07154587,82.3,599.0,0.0,2.0,7.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7,327.137162174,327.137162174,57.8,448.0,0.0,2.0,2.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,346.12298928,346.12298928,69.8,490.0,0.0,3.0,3.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,400.13578245,400.13578245,105.0,537.0,0.0,2.0,5.0,6.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.2,297.0814944,297.0814944,91.0,281.0,0.0,2.0,6.0,5.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.3,416.10962484,416.10962484,99.8,770.0,0.0,2.0,10.0,3.0,30.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
6.1,426.1822538,426.1822538,68.3,509.0,0.0,2.0,6.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.3,484.25867428,484.25867428,105.0,755.0,0.0,3.0,4.0,7.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,267.137162174,267.137162174,50.8,293.0,0.0,1.0,3.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,255.03539970,255.03539970,78.4,317.0,0.0,1.0,4.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,310.13174244,310.13174244,82.2,516.0,0.0,3.0,3.0,4.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
3.8,335.0937732,335.0937732,55.1,395.0,0.0,1.0,4.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2,344.0134744,344.0134744,115.0,413.0,0.0,1.0,7.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7,410.11904671,410.11904671,102.0,583.0,0.0,3.0,7.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9,366.11504700,366.11504700,91.0,600.0,0.0,1.0,5.0,3.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.1,422.18665216,422.18665216,97.5,576.0,0.0,2.0,8.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5,345.147726857,345.147726857,67.0,549.0,0.0,2.0,3.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.3,611.26315053,611.26315053,122.0,914.0,0.0,4.0,9.0,11.0,45.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.3,476.18821194,476.18821194,98.9,776.0,0.0,1.0,7.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.4,494.16641387,494.16641387,85.2,829.0,0.0,1.0,5.0,6.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3.3,439.20082506,439.20082506,72.2,823.0,0.0,1.0,4.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,540.22737416,540.22737416,85.1,1030.0,0.0,1.0,5.0,7.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7,508.22228878,508.22228878,92.0,1020.0,0.0,1.0,4.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2,310.07759887,310.07759887,83.5,475.0,0.0,2.0,4.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.8,462.89902,460.90107,91.0,549.0,0.0,2.0,4.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.1,413.00112,413.00112,100.0,563.0,0.0,2.0,5.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,464.13725718,464.13725718,68.0,672.0,0.0,1.0,9.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.9,413.08341252,413.08341252,106.0,620.0,0.0,0.0,7.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,300.11234441,300.11234441,74.7,431.0,0.0,2.0,3.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,323.09060590,323.09060590,99.9,522.0,0.0,2.0,4.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,409.02483,409.02483,53.3,469.0,0.0,1.0,2.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
,430.1018955,430.1018955,66.2,612.0,0.0,1.0,3.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3.0,491.09569,491.09569,72.2,786.0,0.0,1.0,4.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9,455.19573968,455.19573968,81.4,825.0,0.0,1.0,5.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
1.8,422.14778643,422.14778643,99.0,711.0,0.0,2.0,6.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9,299.0573877,299.0573877,78.7,464.0,0.0,2.0,5.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,324.12224039,324.12224039,84.3,504.0,0.0,2.0,6.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,325.11748936,325.11748936,97.2,514.0,0.0,2.0,7.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,324.12224039,324.12224039,84.3,512.0,0.0,2.0,6.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,319.10692467,319.10692467,98.9,575.0,0.0,2.0,6.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3,295.10692467,295.10692467,88.0,463.0,0.0,2.0,6.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,337.15387487,337.15387487,78.3,530.0,0.0,2.0,6.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,324.12224039,324.12224039,84.3,514.0,0.0,2.0,6.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,339.09675391,339.09675391,125.0,583.0,0.0,3.0,8.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.2,335.199762429,335.199762429,57.8,451.0,0.0,2.0,2.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.6,419.1400546,419.1400546,67.0,549.0,0.0,2.0,3.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.8,371.16337692,371.16337692,78.0,514.0,0.0,3.0,3.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2,285.09358328,285.09358328,86.0,352.0,0.0,2.0,3.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.2,447.1437579,447.1437579,44.3,572.0,0.0,1.0,8.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3,242.95311,242.95311,62.9,206.0,0.0,0.0,3.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,341.1407234,341.1407234,70.8,418.0,0.0,2.0,4.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,282.14806121,282.14806121,58.0,347.0,0.0,1.0,4.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3,273.090211983,273.090211983,68.7,482.0,0.0,2.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,0.0,,,0.0,,,
2.5,512.19721684,512.19721684,92.0,1030.0,0.0,1.0,5.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
3.8,426.09326619,426.09326619,146.0,637.0,0.0,3.0,8.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.2,404.14193046,404.14193046,112.0,557.0,0.0,2.0,6.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,416.14193046,416.14193046,121.0,596.0,0.0,3.0,6.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9,454.18791464,454.18791464,86.8,1110.0,1.0,1.0,4.0,3.0,34.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
,362.02008,362.02008,66.2,387.0,0.0,1.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3.0,262.08546096,262.08546096,74.7,352.0,0.0,1.0,5.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,474.23793884,474.23793884,93.8,731.0,0.0,2.0,6.0,6.0,35.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.4,457.18379284,457.18379284,123.0,666.0,0.0,3.0,10.0,4.0,33.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.5,389.19640838,389.19640838,123.0,533.0,0.0,3.0,7.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,542.23655668,542.23655668,136.0,809.0,0.0,3.0,12.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,467.19688249,467.19688249,130.0,836.0,0.0,4.0,10.0,6.0,34.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,408.0989181,408.0989181,114.0,558.0,0.0,3.0,7.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1,360.13213636,360.13213636,103.0,584.0,0.0,2.0,6.0,6.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1.7,310.10659032,310.10659032,111.0,459.0,0.0,4.0,5.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5,324.0665554,324.0665554,49.4,551.0,0.0,1.0,3.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,392.9919258,392.9919258,124.0,638.0,0.0,3.0,6.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1,327.10191948,327.10191948,77.3,420.0,0.0,1.0,6.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6,376.14230712,376.14230712,91.6,661.0,0.0,3.0,4.0,5.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.9,331.17969569,331.17969569,56.5,482.0,0.0,0.0,4.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.4,448.1390068,448.1390068,57.2,574.0,0.0,1.0,9.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,329.12766012,329.12766012,83.6,510.0,0.0,2.0,4.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,418.08268,418.08268,66.2,443.0,0.0,1.0,3.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.9,397.10625597,397.10625597,108.0,830.0,0.0,2.0,5.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,430.22295748,430.22295748,100.0,588.0,0.0,2.0,7.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8,356.1516224,356.1516224,83.7,433.0,0.0,2.0,5.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,315.14839556,315.14839556,55.1,389.0,0.0,1.0,4.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.1,464.0863026,464.0863026,92.4,646.0,0.0,3.0,7.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,312.09977361,312.09977361,65.0,460.0,0.0,1.0,5.0,4.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3.8,325.12265492,325.12265492,68.0,450.0,0.0,1.0,5.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,231.92906,231.92906,17.1,141.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,289.9916763,289.9916763,84.4,440.0,0.0,1.0,4.0,1.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2.6,453.18008961,453.18008961,88.7,916.0,0.0,1.0,4.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,335.09060590,335.09060590,90.4,469.0,0.0,1.0,6.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9,495.20188768,495.20188768,105.0,994.0,0.0,1.0,5.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7,307.132076794,307.132076794,68.0,418.0,0.0,1.0,4.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,301.0618043,301.0618043,60.2,318.0,0.0,1.0,5.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,301.0618043,301.0618043,60.2,318.0,0.0,1.0,5.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1,542.26415359,542.26415359,126.0,861.0,0.0,3.0,7.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5,519.2037175,519.2037175,96.5,760.0,0.0,2.0,6.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,429.27399000,429.27399000,82.7,576.0,0.0,2.0,6.0,7.0,31.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
-0.9,360.17975526,360.17975526,108.0,496.0,0.0,3.0,6.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,422.23179083,422.23179083,79.5,561.0,0.0,2.0,5.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7,423.22703980,423.22703980,92.4,571.0,0.0,2.0,6.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,227.97859,227.97859,26.3,151.0,0.0,0.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6,377.0679523,377.0679523,81.3,698.0,0.0,1.0,4.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,484.23352217,484.23352217,132.0,790.0,0.0,2.0,8.0,6.0,36.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2.5,426.18156678,426.18156678,139.0,734.0,0.0,4.0,9.0,6.0,31.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2.3,436.17715010,436.17715010,135.0,726.0,0.0,3.0,10.0,6.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.1,482.20663871,482.20663871,94.3,902.0,0.0,1.0,6.0,7.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9,354.0883534,354.0883534,74.7,584.0,0.0,1.0,4.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,306.14806121,306.14806121,57.6,473.0,0.0,1.0,3.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4,263.105862047,263.105862047,54.4,415.0,0.0,1.0,3.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1,229.121512110,229.121512110,54.4,352.0,0.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,354.04967004,354.04967004,103.0,470.0,0.0,0.0,6.0,3.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.2,387.97088,387.97088,66.0,433.0,0.0,2.0,3.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,194.084398327,194.084398327,28.7,211.0,0.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6,381.0759302,381.0759302,98.9,479.0,0.0,4.0,4.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,409.14378429,409.14378429,104.0,714.0,0.0,4.0,6.0,6.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8,438.11102425,438.11102425,149.0,749.0,0.0,2.0,9.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,394.20049070,394.20049070,77.8,540.0,0.0,1.0,5.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9,421.24777525,421.24777525,72.5,738.0,0.0,1.0,4.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,288.05686342,288.05686342,85.6,465.0,0.0,1.0,4.0,2.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3.4,474.06914,474.06914,68.9,735.0,0.0,1.0,3.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,492.22737416,492.22737416,132.0,758.0,0.0,4.0,6.0,7.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.9,418.17533859,418.17533859,134.0,620.0,0.0,3.0,8.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,354.14672380,354.14672380,68.9,602.0,0.0,1.0,5.0,6.0,26.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2.7,455.20697307,455.20697307,142.0,651.0,0.0,3.0,8.0,7.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.6,308.12732577,308.12732577,80.9,427.0,0.0,1.0,5.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,307.10692467,307.10692467,92.0,412.0,0.0,1.0,6.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,269.12766012,269.12766012,82.8,363.0,0.0,1.0,5.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5,285.12257474,285.12257474,103.0,380.0,0.0,2.0,6.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,464.19607403,464.19607403,119.0,699.0,0.0,3.0,6.0,7.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
3.9,411.15943435,411.15943435,105.0,696.0,0.0,3.0,8.0,6.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4.1,392.16485409,392.16485409,91.4,698.0,0.0,2.0,7.0,5.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
6.2,648.2826961,648.2826961,144.0,1010.0,0.0,3.0,8.0,13.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
8.8,643.2812991,643.2812991,114.0,993.0,0.0,3.0,6.0,12.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3.3,326.00548,326.00548,44.9,402.0,0.0,2.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,488.10592,488.10592,100.0,631.0,0.0,2.0,6.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6,308.05792605,308.05792605,137.0,371.0,0.0,2.0,6.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,407.1611840,407.1611840,98.7,623.0,0.0,3.0,4.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.6,479.14197,479.14197,108.0,638.0,0.0,4.0,4.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
